,size,price,date,product,release_date,color,release_price
371,80,"69,000원",20/08/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
372,90,"69,000원",20/08/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
373,90,"71,000원",20/08/11,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
374,100,"75,000원",20/08/15,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
375,80,"68,000원",20/08/17,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
376,160,"175,000원",20/08/18,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
377,90,"72,000원",20/08/20,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
378,90,"60,000원",20/08/21,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
379,80,"70,000원",20/08/21,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
380,100,"76,000원",20/08/22,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
381,90,"74,000원",20/08/27,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
382,80,"73,000원",20/08/30,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
383,80,"65,000원",20/08/30,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
384,150,"130,000원",20/09/04,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
385,130,"140,000원",20/09/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
386,100,"80,000원",20/09/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
387,80,"71,000원",20/09/13,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
388,80,"67,000원",20/09/16,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
389,130,"145,000원",20/09/17,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
390,80,"71,000원",20/09/18,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
391,90,"60,000원",20/09/24,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
392,160,"175,000원",20/10/02,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
393,80,"67,000원",20/10/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
394,100,"90,000원",20/10/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
395,80,"68,000원",20/10/12,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
396,80,"80,000원",20/10/22,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
397,90,"66,000원",20/10/29,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
398,80,"70,000원",20/10/29,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
399,80,"75,000원",20/10/30,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
400,150,"150,000원",20/10/31,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
401,90,"70,000원",20/11/03,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
402,100,"89,000원",20/11/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
403,140,"150,000원",20/11/07,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
404,90,"74,000원",20/11/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
405,80,"80,000원",20/11/12,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
406,90,"70,000원",20/11/21,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
407,100,"71,000원",20/11/23,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
408,100,"73,000원",20/11/27,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
409,120,"170,000원",20/11/30,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
410,80,"78,000원",20/12/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
411,80,"73,000원",20/12/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
412,80,"77,000원",20/12/13,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
413,90,"77,000원",20/12/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
414,80,"75,000원",20/12/17,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
415,160,"130,000원",20/12/21,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
416,100,"75,000원",20/12/23,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
417,90,"78,000원",20/12/23,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
418,80,"79,000원",21/01/07,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
419,80,"80,000원",21/01/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
420,80,"75,000원",21/01/18,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
421,80,"75,000원",21/01/20,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
422,150,"169,000원",21/01/20,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
423,90,"80,000원",21/01/20,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
424,80,"90,000원",21/01/23,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
425,90,"74,000원",21/01/30,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
426,150,"200,000원",21/02/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
427,80,"71,000원",21/02/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
428,90,"100,000원",21/02/15,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
429,100,"90,000원",21/03/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
430,150,"140,000원",21/03/15,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
431,80,"80,000원",21/03/31,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
432,80,"90,000원",21/04/24,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
433,80,"90,000원",21/04/24,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
434,80,"95,000원",21/05/02,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
435,80,"95,000원",21/05/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
436,80,"95,000원",21/05/15,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
437,100,"59,000원",21/06/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
438,100,"59,000원",21/06/15,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
439,80,"90,000원",21/06/26,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
440,100,"62,000원",21/07/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
441,80,"72,000원",21/07/23,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
442,150,"150,000원",21/08/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
443,90,"87,000원",21/08/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
444,90,"88,000원",21/08/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
445,90,"72,000원",21/08/21,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
446,100,"63,000원",21/08/22,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
447,100,"118,000원",21/08/22,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
448,80,"76,000원",21/09/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
449,90,"84,000원",21/09/07,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
450,80,"109,000원",21/11/11,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
451,90,"100,000원",21/12/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
452,80,"150,000원",21/12/27,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
453,260,"650,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 12,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
454,220,"178,000원",21/10/08,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
455,170,"104,000원",21/10/23,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
456,220,"229,000원",21/10/25,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
457,220,"180,000원",21/11/03,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
458,220,"199,000원",21/11/08,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
459,220,"186,000원",21/11/17,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
460,205,"166,000원",21/11/22,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
461,195,"190,000원",21/11/25,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
462,220,"185,000원",21/12/13,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
463,220,"179,000원",21/12/20,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
464,220,"175,000원",21/12/21,(PS) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"$65(약77,200원)"
465,285,"449,000원",21/01/15,Nike x S.P.O.T. x Lance Mountain Dunk SB Low Black,13/03/02,BLACK/METALLICPLATINUM-CANNON,"$150(약178,000원)"
466,255,"295,000원",21/02/20,Nike x S.P.O.T. x Lance Mountain Dunk SB Low Black,13/03/02,BLACK/METALLICPLATINUM-CANNON,"$150(약178,000원)"
467,255,"308,000원",21/05/23,Nike x S.P.O.T. x Lance Mountain Dunk SB Low Black,13/03/02,BLACK/METALLICPLATINUM-CANNON,"$150(약178,000원)"
468,260,"310,000원",21/12/12,Nike x S.P.O.T. x Lance Mountain Dunk SB Low Black,13/03/02,BLACK/METALLICPLATINUM-CANNON,"$150(약178,000원)"
469,235,"225,000원",21/02/15,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
470,250,"215,000원",21/02/15,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
471,240,"200,000원",21/02/16,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
472,245,"170,000원",21/02/16,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
473,245,"180,000원",21/02/16,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
474,230,"390,000원",21/02/16,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
475,245,"210,000원",21/02/24,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
476,245,"250,000원",21/04/17,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
477,240,"300,000원",21/05/06,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
478,250,"260,000원",21/05/24,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
479,250,"250,000원",21/11/15,(W) Nike Dunk Low Retro Firecracker,21/01/28,MULTICOLOR,"¥999(약186,300원)"
480,160,"140,000원",21/10/22,(TD) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"€55(약74,000원)"
481,160,"119,000원",21/11/25,(TD) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"€55(약74,000원)"
482,160,"119,000원",21/12/14,(TD) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"€55(약74,000원)"
483,160,"119,000원",21/12/24,(TD) Nike Dunk Low Championship Grey,21/09/02,WOLFGREY/DARKOBSIDIAN-TOTALORANGE,"€55(약74,000원)"
484,230,"180,000원",21/08/23,(W) Nike Dunk Low Disrupt Barely Rose,21/01/01,BARELYROSE/BARELYROSE,"$110(약130,700원)"
485,225,"120,000원",21/09/12,(W) Nike Dunk Low Disrupt Barely Rose,21/01/01,BARELYROSE/BARELYROSE,"$110(약130,700원)"
486,230,"200,000원",21/12/13,(W) Nike Dunk Low Disrupt Barely Rose,21/01/01,BARELYROSE/BARELYROSE,"$110(약130,700원)"
487,270,"430,000원",20/04/28,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
488,275,"450,000원",20/06/07,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
489,265,"430,000원",20/06/11,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
490,255,"499,000원",20/06/11,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
491,280,"550,000원",20/06/15,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
492,260,"500,000원",20/07/07,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
493,265,"500,000원",20/07/19,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
494,265,"550,000원",20/07/22,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
495,275,"490,000원",20/10/02,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
496,275,"500,000원",20/10/03,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
497,260,"510,000원",20/10/19,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
498,280,"599,000원",20/12/31,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
499,290,"459,000원",21/01/09,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
500,250,"620,000원",21/09/08,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
501,280,"650,000원",21/10/11,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
502,270,"550,000원",21/10/22,Nike x Diamond Supply Co. SB Dunk Low White Diamond,18/11/11,WHITE/CHROME-WHITE-TROPICALTWIST,"$100(약118,800원)"
503,250,"130,000원",20/05/29,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
504,280,"200,000원",20/06/28,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
505,275,"230,000원",20/07/15,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
506,280,"230,000원",20/07/15,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
507,265,"240,000원",20/07/25,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
508,260,"232,000원",20/07/28,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
509,265,"270,000원",20/08/12,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
510,270,"380,000원",20/08/17,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
511,255,"350,000원",20/09/19,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
512,285,"240,000원",20/10/09,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
513,265,"300,000원",20/11/09,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
514,285,"210,000원",20/11/11,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
515,270,"200,000원",21/01/21,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
516,270,"260,000원",21/01/29,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
517,290,"233,000원",21/03/16,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
518,270,"380,000원",21/05/12,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
519,275,"280,000원",21/05/24,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
520,260,"300,000원",21/06/10,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
521,260,"369,000원",21/07/12,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
522,260,"319,000원",21/09/22,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
523,275,"320,000원",21/09/22,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
524,285,"223,000원",21/09/23,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
525,280,"280,000원",21/10/15,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
526,265,"300,000원",21/12/11,Nike SB Dunk Low Rivals Pack (East),18/05/13,BINARYBLUE/WHITE-GUMLIGHTBROWN,"$100(약118,800원)"
527,260,"380,000원",20/08/09,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
528,280,"370,000원",20/12/05,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
529,260,"465,000원",20/12/17,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
530,275,"380,000원",21/01/01,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
531,260,"315,000원",21/01/27,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
532,260,"355,000원",21/02/17,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
533,270,"440,000원",21/02/18,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
534,260,"400,000원",21/03/15,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
535,290,"350,000원",21/04/01,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
536,260,"510,000원",21/05/15,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
537,275,"480,000원",21/07/06,Nike Dunk SB Low Pink Box,16/11/27,PRISMPINK/BLACK-WHITE,"$120(약142,600원)"
538,270,"190,000원",20/06/18,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
539,265,"255,000원",20/07/07,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
540,255,"250,000원",20/07/21,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
541,265,"240,000원",20/08/11,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
542,280,"260,000원",20/08/17,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
543,275,"300,000원",20/08/20,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
544,260,"280,000원",20/08/31,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
545,285,"310,000원",20/09/09,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
546,260,"300,000원",20/09/10,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
547,260,"300,000원",20/09/21,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
548,260,"275,000원",20/09/22,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
549,285,"300,000원",20/09/23,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
