,size,price,date,product,release_date,color,release_price,number,transactions,wish,review
19591,280,190000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19592,280,195000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19593,240,210000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19594,230,255000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19595,245,210000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19596,270,203000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19597,280,197000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19598,290,189000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19599,240,210000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19600,260,225000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19601,265,237000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19602,270,200000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19603,245,210000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19604,255,210000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19605,235,239000,2020-11-13,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19606,270,205000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19607,230,259000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19608,235,241000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19609,295,180000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19610,290,180000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19611,280,194000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19612,230,247000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19613,230,242000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19614,260,205000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19615,235,247000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19616,235,248000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19617,235,249000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19618,235,250000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19619,235,250000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19620,270,205000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19621,300,180000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19622,250,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19623,275,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19624,270,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19625,245,187000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19626,290,186000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19627,240,195000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19628,240,190000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19629,260,221000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19630,265,223000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19631,240,218000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19632,260,220000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19633,290,180000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19634,275,199000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19635,235,242000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19636,270,202000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19637,265,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19638,275,196000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19639,240,217000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19640,245,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19641,230,259000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19642,270,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19643,275,209000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19644,280,193000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19645,290,185000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19646,235,242000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19647,280,190000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19648,275,200000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19649,275,205000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19650,250,190000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19651,260,219000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19652,275,206000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19653,235,252000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19654,265,220000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19655,235,253000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19656,235,255000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19657,235,255000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19658,235,258000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19659,260,220000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19660,255,215000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19661,250,210000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19662,255,220000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19663,250,219000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19664,250,220000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19665,250,220000,2020-11-14,Nike Dunk Low SP Veneer,2020-11-10,VENEER/AUTUMNGREEN-DEEPPURPLE,"119,000원",37860,"3,673","2,403",346
19666,270,350000,2020-05-15,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19667,270,360000,2020-05-31,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19668,275,449000,2020-08-01,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19669,265,469000,2020-08-01,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19670,250,480000,2020-08-13,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19671,255,450000,2020-09-01,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19672,270,500000,2020-09-01,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19673,255,475000,2020-09-01,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19674,270,460000,2020-11-15,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19675,270,450000,2020-11-22,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19676,270,460000,2020-11-24,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19677,270,460000,2020-12-05,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19678,270,411000,2020-12-08,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19679,275,419000,2020-12-09,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19680,255,300000,2020-12-10,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19681,265,400000,2020-12-31,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19682,255,450000,2021-01-01,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19683,275,465000,2021-01-05,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19684,280,500000,2021-01-06,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19685,255,500000,2021-01-16,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19686,275,550000,2021-01-21,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19687,280,550000,2021-01-30,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19688,265,590000,2021-02-02,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19689,270,640000,2021-02-04,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19690,270,450000,2021-02-11,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19691,275,600000,2021-02-23,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19692,270,580000,2021-03-17,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19693,260,495000,2021-03-19,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19694,280,550000,2021-04-11,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19695,260,615000,2021-04-20,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19696,260,689000,2021-04-24,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19697,270,890000,2021-04-27,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19698,280,560000,2021-06-14,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19699,250,600000,2021-07-02,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19700,280,610000,2021-07-20,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19701,270,640000,2021-07-24,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19702,280,550000,2021-07-25,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19703,260,550000,2021-09-26,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19704,275,545000,2021-09-27,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19705,270,645000,2021-10-08,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19706,275,650000,2021-10-08,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19707,265,800000,2021-10-25,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19708,270,469000,2021-11-03,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19709,260,469000,2021-12-10,Nike Dunk SB Low Sea Crystal,2016-10-23,GREENGLOW-SUMMITWHITE/BLACK,"$90(약106,800원)",23448,44,960,33
19710,275,225000,2020-02-16,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19711,290,160000,2020-03-23,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19712,265,262000,2020-03-30,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19713,260,259000,2020-04-11,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19714,255,240000,2020-04-20,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19715,275,259000,2020-04-24,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19716,280,200000,2020-04-25,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19717,265,250000,2020-05-15,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19718,260,200000,2020-05-29,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19719,275,205000,2020-05-29,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19720,285,210000,2020-05-30,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19721,260,260000,2020-05-31,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19722,265,255000,2020-06-18,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19723,275,230000,2020-06-30,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19724,255,265000,2020-07-01,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19725,260,260000,2020-07-04,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19726,265,255000,2020-07-07,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19727,265,270000,2020-07-14,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19728,265,275000,2020-07-27,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19729,265,299000,2020-08-04,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19730,270,310000,2020-08-14,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19731,275,300000,2020-08-19,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19732,280,350000,2020-08-26,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19733,265,291000,2020-09-26,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19734,280,300000,2020-11-22,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19735,255,300000,2020-12-29,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19736,270,280000,2021-01-10,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19737,270,390000,2021-01-19,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19738,250,430000,2021-02-14,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19739,270,310000,2021-02-28,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19740,265,444000,2021-03-15,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19741,270,370000,2021-03-25,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19742,280,500000,2021-05-04,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19743,290,560000,2021-05-26,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19744,255,549000,2021-05-31,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19745,265,350000,2021-06-14,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19746,265,370000,2021-07-05,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19747,280,549000,2021-08-16,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19748,265,380000,2021-08-17,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19749,265,383000,2021-10-23,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19750,265,405000,2021-10-28,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19751,270,335000,2021-11-07,Nike SB Dunk Low Premium White Game Royal,2019-07-21,WHITE/WHITE-GAMEROYAL,"$95(약112,700원)",23828,42,632,17
19752,265,730000,2021-01-28,Nike SB Dunk Low Pro Blue Chill,2021-03-03,BLUECHILL/SAFETYORANGE-BLACK-WHITE,"119,000원",32249,639,"1,502",67
19753,230,1000000,2021-01-28,Nike SB Dunk Low Pro Blue Chill,2021-03-03,BLUECHILL/SAFETYORANGE-BLACK-WHITE,"119,000원",32249,639,"1,502",67
19754,270,649000,2021-01-28,Nike SB Dunk Low Pro Blue Chill,2021-03-03,BLUECHILL/SAFETYORANGE-BLACK-WHITE,"119,000원",32249,639,"1,502",67
19755,260,550000,2021-01-29,Nike SB Dunk Low Pro Blue Chill,2021-03-03,BLUECHILL/SAFETYORANGE-BLACK-WHITE,"119,000원",32249,639,"1,502",67
19756,260,600000,2021-01-29,Nike SB Dunk Low Pro Blue Chill,2021-03-03,BLUECHILL/SAFETYORANGE-BLACK-WHITE,"119,000원",32249,639,"1,502",67
